zero_index,gamma,x_unfolded,S_tilde_n_minus_half_minus_x
5085,5526.662765223688,5084.465234713607,0.03476528639293974
5086,5527.355332468717,5085.212511252102,0.287488747898351
5087,5528.166412501773,5086.087680044896,0.41231995510406705
5088,5529.660934020357,5087.700343122649,-0.20034312264942855
5089,5530.203159249182,5088.28544701671,0.21455298328965
5090,5531.929612602778,5090.148483047591,-0.6484830475910712
5091,5532.461117364644,5090.722053325166,-0.22205332516568888
5092,5533.275825277345,5091.601256413924,-0.10125641392369289
5093,5533.953358476204,5092.332440091156,0.16755990884394123
5094,5534.810789007362,5093.25778519962,0.24221480037977017
5095,5535.65686832453,5094.170900720024,0.32909927997570776
5096,5536.899525056139,5095.512052422737,-0.01205242273681506
5097,5537.790908369012,5096.474115550669,0.02588444933098799
5098,5538.740727318241,5097.499272939896,0.000727060103599797
5099,5539.814585079016,5098.658338964833,-0.15833896483309218
5100,5540.694583143288,5099.608187649139,-0.10818764913892664
5101,5541.576351543938,5100.559969503331,-0.05996950333064888
5102,5542.764646056709,5101.842651328263,-0.34265132826294575
5103,5543.113256672816,5102.21896009476,0.2810399052395951
5104,5544.515208608564,5103.732336512469,-0.2323365124693737
5105,5545.192999163182,5104.464016807925,0.03598319207503664
5106,5545.667895222007,5104.976678736937,0.5233212630628259
5107,5546.535304578455,5105.913085093232,0.5869149067675608
5108,5548.523919661125,5108.059963572722,-0.5599635727221539
5109,5549.358839814484,5108.961364434847,-0.46136443484738265
5110,5549.834823142451,5109.475256992366,0.02474300763424253
5111,5550.807899778993,5110.5258535895455,-0.025853589545477007
5112,5551.92991174966,5111.737284125225,-0.23728412522541475
5113,5552.207947116761,5112.037483056254,0.46251694374586805
5114,5553.659789785938,5113.605095225274,-0.1050952252744537
5115,5554.238599943797,5114.230076374316,0.26992362568398676
5116,5555.402430795451,5115.486773672154,0.013226327845586638
5117,5556.199245743835,5116.347191864767,0.15280813523258985
5118,5557.363922456233,5117.60486794697,-0.10486794697044388
5119,5558.202004496688,5118.50989482614,-0.009894826140225632
5120,5559.248178602726,5119.639664100813,-0.13966410081320646
5121,5560.367211776969,5120.848148974021,-0.3481489740206598
5122,5561.310135213804,5121.866474323255,-0.3664743232548062
5123,5561.791548798034,5122.3863944875775,0.11360551242250949
5124,5562.26188444634,5122.894357035638,0.6056429643622323
5125,5563.637870900841,5124.380458890937,0.1195411090629932
5126,5564.430162550755,5125.236179452888,0.2638205471121182
5127,5565.566217326974,5126.463215296605,0.036784703394914686
5128,5566.912177257103,5127.917014336015,-0.41701433601519966
5129,5567.644318652245,5128.707837084432,-0.20783708443195792
5130,5568.798580122037,5129.954644079069,-0.4546440790691122
5131,5568.91293377042,5130.0781683631085,0.42183163689151115
5132,5570.00635617332,5131.259297074064,0.2407029259356932
5133,5571.437867776981,5132.805685654509,-0.30568565450903407
5134,5572.175581208444,5133.602622503816,-0.10262250381583726
5135,5572.586024225677,5134.046022496251,0.45397750374922907
5136,5573.899529405042,5135.465029358598,0.034970641401741887
5137,5574.441283883401,5136.050312297449,0.4496877025512731
5138,5576.064762432889,5137.8042829956685,-0.3042829956684727
5139,5577.183679281272,5139.013180066218,-0.5131800662184105
5140,5577.672276828444,5139.541080494432,-0.04108049443220807
5141,5578.64464437375,5140.591685740096,-0.09168574009618169
5142,5579.495916492833,5141.511474240864,-0.011474240864117746
5143,5580.333270376429,5142.416244435279,0.08375556472128665
5144,5581.025573783572,5143.164301076527,0.33569892347259156
5145,5581.822277193784,5144.025182275633,0.4748177243673126
5146,5583.389191418461,5145.718370786697,-0.2183707866970508
5147,5584.323740890818,5146.728266934357,-0.22826693435672496
5148,5585.244570955993,5147.723361914085,-0.223361914085217
5149,5585.7087170082,5148.224950489361,0.27504951063929184
5150,5587.160081274637,5149.793435481383,-0.29343548138331244
5151,5587.886525281241,5150.578523865736,-0.0785238657363152
5152,5588.751061185498,5151.512871619439,-0.012871619438556081
5153,5589.691727171092,5152.529521187991,-0.029521187991122133
5154,5590.385173138886,5153.278997335861,0.22100266413872305
5155,5591.400963623906,5154.376888034011,0.1231119659887554
5156,5591.925240792589,5154.943550853128,0.5564491468721826
5157,5593.555617029215,5156.70578628355,-0.20578628354996908
5158,5594.574594282587,5157.807213302624,-0.3072133026244046
5159,5595.711374711911,5159.036010309127,-0.5360103091270503
5160,5596.227736682098,5159.5941812868095,-0.09418128680954396
5161,5596.856616829599,5160.273991101022,0.22600889897785237
