u_center,empirical_full,block_mean,block_se,block_ci95_low,block_ci95_high,gue_theory,pair_count_full,gue_bin_average,gue_expected_count_edgeweighted,observed_to_gue_expected_ratio,naive_count_z_diagnostic,residual_vs_gue_bin_average
5.550000000000001,1.0325968728545367,1.0373725508020528,0.0220640270585757,0.9941270577672444,1.080618043836861,0.9967911150785792,1032,0.996815512015257,996.239321532825,1.035895670542449,1.1329843479201986,0.03578136083927974
5.65,0.9615654306627808,0.9657670650760286,0.0276480788830433,0.9115768304652636,1.0199572996867936,0.9974802054799574,961,0.9974929223478128,996.9063644526318,0.9639822096307442,-1.1372193753964053,-0.035927491685032065
5.75,0.9395618880151578,0.9406866115989662,0.0321040613129979,0.8777626514254901,1.0036105717724422,0.9984677325725166,939,0.9984648533115672,997.8677386030511,0.941006471774043,-1.8635491941125024,-0.05890296529640937
5.8500000000000005,0.9555810242965423,0.9469427914490796,0.0277117087798559,0.8926278422405619,1.001257740657597,0.9993897861618444,955,0.999373374414854,998.7657223080876,0.9561801918802864,-1.3848485670863317,-0.04379235011831162
5.95,0.9315757445673992,0.9340243233936496,0.0337716147039586,0.8678319585738906,1.0002166882134087,0.9999299624080142,931,0.999906907411507,999.2889316970353,0.9316624756555002,-2.1602538120105312,-0.06833116284410778
6.050000000000001,1.0056315703715877,1.007062864696104,0.0382547128097685,0.9320836275889576,1.0820421018032502,0.999932258565664,1005,0.999911438171851,999.2834604540843,1.0057206386097075,0.18083765327023185,0.0057201321997366605
6.15,1.0706831323449413,1.070007407213719,0.0303838180431807,1.0104551238490842,1.1295596905783531,0.9994478671934356,1070,0.9994367695480881,998.7990953581634,1.071286512946134,2.252923480841445,0.07124636279685315
6.25,1.0897061673400463,1.0894538872889168,0.0254321305951078,1.0396069113225053,1.1393008632553283,0.998703088849378,1089,0.998705157631038,998.0579627351523,1.0911189937462384,2.8786362960273104,0.09100100970900837
6.3500000000000005,0.9696380559493302,0.9701504042277318,0.0271721188116261,0.9168930513569444,1.0234077570985192,0.998005130124222,969,0.998018755437496,997.362024464827,0.9715629593175601,-0.898071290902143,-0.028380699488165795
6.45,1.0316892052375144,1.0362290555750535,0.0331435832446226,0.9712676324155932,1.101190478734514,0.997624140909992,1031,0.9976435618370101,996.9771004398831,1.0341260592094899,1.0775284148768767,0.03404564340050431
6.550000000000001,0.9426391435162198,0.9382033502164951,0.0311560944871361,0.8771374050217084,0.999269295411282,0.9976961324446812,942,0.997713804689556,997.0373183092454,0.9447991391108845,-1.7430167387889945,-0.05507466117333615
6.65,0.9716685437122397,0.9707673416868866,0.0313702603776111,0.9092816313467686,1.0322530520270046,0.9981810584981388,971,0.998190533336399,997.5037409937055,0.9734299332378417,-0.8391699277558203,-0.026521989624159303
6.75,0.9436587090120022,0.9466755367658906,0.027469274694932,0.8928357583638238,1.000515315167957,0.9988881077240896,943,0.9988863385705332,998.1890780070813,0.9447107975602496,-1.746814273583971,-0.055227629558531
6.8500000000000005,0.9897007456145448,0.9873961864156212,0.0253609314640875,0.9376887607460096,1.0371036120852328,0.9995549460690228,989,0.9995432115459845,998.8354966285555,0.9901530365493078,-0.31120696621507815,-0.00984246593143967
6.95,0.9716977162898066,0.9723842823961574,0.0341656209444339,0.9054196653450668,1.0393488994472475,0.9999486671321304,971,0.9999318521700217,999.2138625159935,0.9717639400588861,-0.8925515745165298,-0.02823413588021506
7.050000000000001,1.0617730121161366,1.0648598365215618,0.0292698493876843,1.0074909317217005,1.1222287413214231,0.9999501130556756,1061,0.9999347050805758,999.2067138224581,1.061842344854902,1.9548508161773352,0.06183830703556081
7.15,1.0337629578933334,1.0325954555110353,0.0252382152181199,0.9831285536835204,1.0820623573385504,0.9995915097447058,1033,0.9995831174900541,998.8453860747125,1.0341940949034256,1.080687794856195,0.03417984040327926
7.25,1.1318466666222862,1.131274241600614,0.0366263289263327,1.0594866369050018,1.2030618462962264,0.9990361837465652,1131,0.999037516436122,998.2901968530497,1.1329370994178816,4.200244789851374,0.13280915018616413
7.35,0.992752546713289,0.9975358025464454,0.0290537952940384,0.94059036377013,1.0544812413227609,0.9985110252104944,992,0.9985210497472284,997.7641306345548,0.9942229526422353,-0.1824819323992539,-0.005768503033939387
7.45,0.9827547960913288,0.9835205610885034,0.0289391886194374,0.926799751394406,1.0402413707826008,0.9982191490871212,982,0.9982336717970524,997.4669873997136,0.9844937350357486,-0.4897297262967583,-0.015478875705723594
7.550000000000001,0.9187147983840848,0.91978254911176,0.0242841202989808,0.8721856733257575,0.9673794248977624,0.9982660115294582,918,0.9982793946434171,997.5026915088852,0.9202982686807347,-2.51724098127287,-0.07956459625933232
