zero_index,official_zeros1_text,official_zeros1_float,frozen_experiment1_gamma,frozen_minus_official,abs_difference,within_odlyzko_3e_9
2544,3075.833479242,3075.833479242,3075.833479242461,4.611138137988746e-10,4.611138137988746e-10,True
2545,3077.427473307,3077.427473307,3077.42747330681,-1.90084392670542e-10,1.90084392670542e-10,True
2546,3078.286226918,3078.286226918,3078.286226917969,-3.092281986027956e-11,3.092281986027956e-11,True
2547,3078.897379147,3078.897379147,3078.897379147134,1.3415046851150692e-10,1.3415046851150692e-10,True
2548,3079.871394644,3079.871394644,3079.871394642814,-1.1859810911118984e-09,1.1859810911118984e-09,True
2549,3080.856382342,3080.856382342,3080.856382341979,-2.091837814077735e-11,2.091837814077735e-11,True
2550,3082.163163759,3082.163163759,3082.163163759072,7.23048287909478e-11,7.23048287909478e-11,True
2551,3083.361357990,3083.36135799,3083.361357990433,4.3291947804391384e-10,4.3291947804391384e-10,True
2552,3084.838451504,3084.838451504,3084.838451504294,2.937667886726558e-10,2.937667886726558e-10,True
2553,3085.377268994,3085.377268994,3085.377268993634,-3.660716174636036e-10,3.660716174636036e-10,True
2554,3085.965522259,3085.965522259,3085.965522259311,3.1104718800634146e-10,3.1104718800634146e-10,True
2555,3087.018815358,3087.018815358,3087.018815358645,6.448317435570061e-10,6.448317435570061e-10,True
2556,3088.083437042,3088.083437042,3088.083437042039,3.9108272176235914e-11,3.9108272176235914e-11,True
2557,3089.222308945,3089.222308945,3089.222308944518,-4.82032191939652e-10,4.82032191939652e-10,True
2558,3090.282194903,3090.282194903,3090.282194902935,-6.502887117676437e-11,6.502887117676437e-11,True
2559,3091.154469701,3091.154469701,3091.154469698493,-2.5070221454370767e-09,2.5070221454370767e-09,True
2560,3092.687667039,3092.687667039,3092.687667040027,1.026819518301636e-09,1.026819518301636e-09,True
2561,3093.185445717,3093.185445717,3093.185445717524,5.238689482212067e-10,5.238689482212067e-10,True
2562,3094.833068430,3094.83306843,3094.833068430116,1.1596057447604835e-10,1.1596057447604835e-10,True
2563,3095.132031239,3095.132031239,3095.132031239453,4.5338310883380473e-10,4.5338310883380473e-10,True
2564,3096.515485513,3096.515485513,3096.515485512936,-6.411937647499144e-11,6.411937647499144e-11,True
2565,3097.342606531,3097.342606531,3097.342606530989,-1.0913936421275139e-11,1.0913936421275139e-11,True
2566,3098.038354972,3098.038354972,3098.038354972964,9.64064383879304e-10,9.64064383879304e-10,True
2567,3098.758089848,3098.758089848,3098.758089848813,8.130882633849978e-10,8.130882633849978e-10,True
2568,3101.079373087,3101.079373087,3101.079373086579,-4.210960469208658e-10,4.210960469208658e-10,True
2569,3101.657370790,3101.65737079,3101.65737079014,1.3960743672214448e-10,1.3960743672214448e-10,True
2570,3102.436089123,3102.436089123,3102.436089122719,-2.810338628478348e-10,2.810338628478348e-10,True
2571,3103.589916060,3103.58991606,3103.589916059588,-4.120010999031365e-10,4.120010999031365e-10,True
2572,3104.362546342,3104.362546342,3104.362546341635,-3.647073754109442e-10,3.647073754109442e-10,True
2573,3105.391402370,3105.39140237,3105.391402369855,-1.4506440493278205e-10,1.4506440493278205e-10,True
2574,3106.396352646,3106.396352646,3106.396352646053,5.275069270282984e-11,5.275069270282984e-11,True
2575,3107.484255857,3107.484255857,3107.484255857019,1.9099388737231493e-11,1.9099388737231493e-11,True
2576,3108.303596267,3108.303596267,3108.303596266207,-7.930793799459934e-10,7.930793799459934e-10,True
2577,3109.533099790,3109.53309979,3109.533099790357,3.5697667044587433e-10,3.5697667044587433e-10,True
2578,3110.557200381,3110.557200381,3110.557200380325,-6.748450687155128e-10,6.748450687155128e-10,True
2579,3111.920727714,3111.920727714,3111.920727714095,9.5042196335271e-11,9.5042196335271e-11,True
2580,3112.840737859,3112.840737859,3112.840737859373,3.728928277269006e-10,3.728928277269006e-10,True
2581,3113.755213668,3113.755213668,3113.755213669487,1.4870238373987377e-09,1.4870238373987377e-09,True
2582,3114.473416201,3114.473416201,3114.473416203572,2.572051016613841e-09,2.572051016613841e-09,True
2583,3115.002672414,3115.002672414,3115.00267241355,-4.49745130026713e-10,4.49745130026713e-10,True
2584,3116.720450816,3116.720450816,3116.720450815897,-1.0277290130034089e-10,1.0277290130034089e-10,True
2585,3117.269723388,3117.269723388,3117.269723386899,-1.1009433364961296e-09,1.1009433364961296e-09,True
2586,3118.955013666,3118.955013666,3118.955013666125,1.2505552149377763e-10,1.2505552149377763e-10,True
2587,3119.957556604,3119.957556604,3119.957556604339,3.3924152376130223e-10,3.3924152376130223e-10,True
2588,3120.986214976,3120.986214976,3120.986214975678,-3.219611244276166e-10,3.219611244276166e-10,True
2589,3121.337219763,3121.337219763,3121.337219762928,-7.23048287909478e-11,7.23048287909478e-11,True
2590,3122.610128875,3122.610128875,3122.610128875348,3.4788172342814505e-10,3.4788172342814505e-10,True
2591,3124.150225164,3124.150225164,3124.150225164331,3.310560714453459e-10,3.310560714453459e-10,True
2592,3124.525922646,3124.525922646,3124.525922645768,-2.319211489520967e-10,2.319211489520967e-10,True
2593,3125.374441472,3125.374441472,3125.37444147211,1.1004885891452432e-10,1.1004885891452432e-10,True
2594,3126.450116435,3126.450116435,3126.45011643482,-1.800799509510398e-10,1.800799509510398e-10,True
2595,3127.693012373,3127.693012373,3127.693012373443,4.4292391976341605e-10,4.4292391976341605e-10,True
2596,3129.468612610,3129.46861261,3129.468612609748,-2.519300323911011e-10,2.519300323911011e-10,True
2597,3129.796205505,3129.796205505,3129.796205505422,4.220055416226387e-10,4.220055416226387e-10,True
2598,3130.877663730,3130.87766373,3130.877663729774,-2.2600943339057267e-10,2.2600943339057267e-10,True
2599,3131.861090216,3131.861090216,3131.861090216301,3.0104274628683925e-10,3.0104274628683925e-10,True
2600,3132.698331366,3132.698331366,3132.698331366237,2.3737811716273427e-10,2.3737811716273427e-10,True
2601,3133.398883823,3133.398883823,3133.398883822983,-1.6825651982799172e-11,1.6825651982799172e-11,True
2602,3134.635445901,3134.635445901,3134.635445901257,2.5693225325085223e-10,2.5693225325085223e-10,True
2603,3136.015560752,3136.015560752,3136.015560752042,4.18367562815547e-11,4.18367562815547e-11,True
2604,3137.175172667,3137.175172667,3137.17517266694,-6.002665031701326e-11,6.002665031701326e-11,True
2605,3137.613495212,3137.613495212,3137.613495212031,3.092281986027956e-11,3.092281986027956e-11,True
2606,3139.049508499,3139.049508499,3139.049508498465,-5.347828846424818e-10,5.347828846424818e-10,True
2607,3140.138494142,3140.138494142,3140.138494141052,-9.481482265982777e-10,9.481482265982777e-10,True
2608,3141.001174828,3141.001174828,3141.00117482824,2.4010660126805305e-10,2.4010660126805305e-10,True
2609,3141.748032543,3141.748032543,3141.748032542884,-1.1596057447604835e-10,1.1596057447604835e-10,True
2610,3142.979456728,3142.979456728,3142.979456728039,3.9108272176235914e-11,3.9108272176235914e-11,True
2611,3143.567499184,3143.567499184,3143.567499183582,-4.179128154646605e-10,4.179128154646605e-10,True
2612,3144.490488145,3144.490488145,3144.490488145513,5.129550117999315e-10,5.129550117999315e-10,True
2613,3146.283528376,3146.283528376,3146.283528375944,-5.5933924159035087e-11,5.5933924159035087e-11,True
2614,3147.344606628,3147.344606628,3147.34460662553,-2.4697328626643866e-09,2.4697328626643866e-09,True
2615,3148.379041870,3148.37904187,3148.379041870468,4.679350240621716e-10,4.679350240621716e-10,True
2616,3148.861228784,3148.861228784,3148.861228783807,-1.9326762412674725e-10,1.9326762412674725e-10,True
2617,3149.771738698,3149.771738698,3149.77173869899,9.899849828798324e-10,9.899849828798324e-10,True
2618,3150.824652722,3150.824652722,3150.824652722363,3.6334313335828483e-10,3.6334313335828483e-10,True
2619,3152.151059466,3152.151059466,3152.151059465737,-2.6284396881237626e-10,2.6284396881237626e-10,True
2620,3152.994559997,3152.994559997,3152.994559995644,-1.356056600343436e-09,1.356056600343436e-09,True
2621,3153.596976530,3153.59697653,3153.596976529534,-4.661160346586257e-10,4.661160346586257e-10,True
2622,3155.312108218,3155.312108218,3155.312108217665,-3.3514879760332406e-10,3.3514879760332406e-10,True
2623,3156.300357947,3156.300357947,3156.300357949571,2.571141521912068e-09,2.571141521912068e-09,True
2624,3156.905761455,3156.905761455,3156.905761454447,-5.529727786779404e-10,5.529727786779404e-10,True
2625,3158.578287708,3158.578287708,3158.578287707937,-6.320988177321851e-11,6.320988177321851e-11,True
2626,3159.265204659,3159.265204659,3159.265204659911,9.108589438255876e-10,9.108589438255876e-10,True
2627,3159.804097579,3159.804097579,3159.804097579087,8.685674401931465e-11,8.685674401931465e-11,True
2628,3161.061912578,3161.061912578,3161.061912577755,-2.4510882212780416e-10,2.4510882212780416e-10,True
2629,3161.402435208,3161.402435208,3161.402435207893,-1.0686562745831907e-10,1.0686562745831907e-10,True
2630,3163.311959558,3163.311959558,3163.311959557827,-1.7325874068774283e-10,1.7325874068774283e-10,True
2631,3164.350531321,3164.350531321,3164.350531320929,-7.09405867382884e-11,7.09405867382884e-11,True
2632,3165.540597894,3165.540597894,3165.54059789383,-1.6962076188065112e-10,1.6962076188065112e-10,True
2633,3166.139586714,3166.139586714,3166.139586713597,-4.029061528854072e-10,4.029061528854072e-10,True
2634,3167.121094757,3167.121094757,3167.121094757282,2.823981049004942e-10,2.823981049004942e-10,True
2635,3168.197515714,3168.197515714,3168.197515713895,-1.0504663805477321e-10,1.0504663805477321e-10,True
2636,3169.179764608,3169.179764608,3169.179764607856,-1.4370016288012266e-10,1.4370016288012266e-10,True
2637,3170.014131566,3170.014131566,3170.014131565626,-3.738023224286735e-10,3.738023224286735e-10,True
2638,3171.343958070,3171.34395807,3171.343958069062,-9.381437848787755e-10,9.381437848787755e-10,True
2639,3171.837774346,3171.837774346,3171.837774346064,6.411937647499144e-11,6.411937647499144e-11,True
2640,3173.011633917,3173.011633917,3173.011633917283,2.828528522513807e-10,2.828528522513807e-10,True
2641,3174.815385976,3174.815385976,3174.815385976386,3.8608050090260804e-10,3.8608050090260804e-10,True
2642,3175.528722744,3175.528722744,3175.528722743696,-3.0377123039215803e-10,3.0377123039215803e-10,True
2643,3176.480343517,3176.480343517,3176.480343516464,-5.361471266951412e-10,5.361471266951412e-10,True
2644,3176.915636009,3176.915636009,3176.915636009213,2.128217602148652e-10,2.128217602148652e-10,True
2645,3178.371705005,3178.371705005,3178.371705005,0.0,0.0,True
2646,3178.902595537,3178.902595537,3178.902595536046,-9.536051948089153e-10,9.536051948089153e-10,True
2647,3180.011213373,3180.011213373,3180.011213372889,-1.1095835361629725e-10,1.1095835361629725e-10,True
2648,3181.328501713,3181.328501713,3181.328501713209,2.0872903405688703e-10,2.0872903405688703e-10,True
2649,3182.839446920,3182.83944692,3182.839446920272,2.72393663180992e-10,2.72393663180992e-10,True
2650,3183.205673347,3183.205673347,3183.205673345925,-1.0750227374956012e-09,1.0750227374956012e-09,True
2651,3184.451499960,3184.45149996,3184.451499960333,3.3287506084889174e-10,3.3287506084889174e-10,True
2652,3185.214344580,3185.21434458,3185.214344580112,1.1186784831807017e-10,1.1186784831807017e-10,True
2653,3186.545869430,3186.54586943,3186.545869429537,-4.6293280320242047e-10,4.6293280320242047e-10,True
2654,3187.646162708,3187.646162708,3187.646162708369,3.6925484891980886e-10,3.6925484891980886e-10,True
2655,3188.055482329,3188.055482329,3188.055482329442,4.420144250616431e-10,4.420144250616431e-10,True
2656,3188.877460715,3188.877460715,3188.877460714956,-4.3655745685100555e-11,4.3655745685100555e-11,True
2657,3190.168661963,3190.168661963,3190.168661962153,-8.471943147014827e-10,8.471943147014827e-10,True
2658,3191.706256364,3191.706256364,3191.706256362774,-1.2259988579899073e-09,1.2259988579899073e-09,True
2659,3192.681791617,3192.681791617,3192.681791617887,8.872120815794915e-10,8.872120815794915e-10,True
2660,3193.557208472,3193.557208472,3193.557208472454,4.538378561846912e-10,4.538378561846912e-10,True
2661,3194.786707379,3194.786707379,3194.786707378557,-4.4292391976341605e-10,4.4292391976341605e-10,True
2662,3195.326699927,3195.326699927,3195.326699929211,2.2109816200099885e-09,2.2109816200099885e-09,True
2663,3195.793895634,3195.793895634,3195.793895633891,-1.0868461686186492e-10,1.0868461686186492e-10,True
2664,3197.547165657,3197.547165657,3197.547165656594,-4.05634636990726e-10,4.05634636990726e-10,True
2665,3198.430125768,3198.430125768,3198.430125767818,-1.8189894035458565e-10,1.8189894035458565e-10,True
2666,3199.248977114,3199.248977114,3199.248977114246,2.460183168295771e-10,2.460183168295771e-10,True
2667,3200.663270230,3200.66327023,3200.663270230746,7.462404028046876e-10,7.462404028046876e-10,True
2668,3201.424866362,3201.424866362,3201.424866361197,-8.030838216654956e-10,8.030838216654956e-10,True
2669,3202.778286501,3202.778286501,3202.778286500737,-2.6284396881237626e-10,2.6284396881237626e-10,True
2670,3203.630891153,3203.630891153,3203.630891152625,-3.751665644813329e-10,3.751665644813329e-10,True
2671,3204.557410188,3204.557410188,3204.557410187843,-1.5734258340671659e-10,1.5734258340671659e-10,True
2672,3205.497580563,3205.497580563,3205.497580563342,3.41970007866621e-10,3.41970007866621e-10,True
2673,3206.228893304,3206.228893304,3206.22889330383,-1.7007550923153758e-10,1.7007550923153758e-10,True
2674,3207.270062357,3207.270062357,3207.270062357431,4.31100488640368e-10,4.31100488640368e-10,True
2675,3208.086133892,3208.086133892,3208.086133891918,-8.185452315956354e-11,8.185452315956354e-11,True
2676,3210.352420540,3210.35242054,3210.352420539768,-2.319211489520967e-10,2.319211489520967e-10,True
2677,3210.670388301,3210.670388301,3210.670388299202,-1.7980710254050791e-09,1.7980710254050791e-09,True
2678,3211.618832521,3211.618832521,3211.618832522935,1.934949978021905e-09,1.934949978021905e-09,True
2679,3212.319227342,3212.319227342,3212.319227342931,9.30867827264592e-10,9.30867827264592e-10,True
2680,3213.606498798,3213.606498798,3213.606498798167,1.673470251262188e-10,1.673470251262188e-10,True
2681,3214.667562488,3214.667562488,3214.667562488094,9.413270163349807e-11,9.413270163349807e-11,True
2682,3215.325298905,3215.325298905,3215.325298903735,-1.2651071301661432e-09,1.2651071301661432e-09,True
2683,3216.491524692,3216.491524692,3216.491524692371,3.710738383233547e-10,3.710738383233547e-10,True
2684,3217.430804779,3217.430804779,3217.43080477829,-7.098606147337705e-10,7.098606147337705e-10,True
2685,3218.659983744,3218.659983744,3218.659983744026,2.5920599000528455e-11,2.5920599000528455e-11,True
2686,3219.639171306,3219.639171306,3219.639171305585,-4.1518433135934174e-10,4.1518433135934174e-10,True
2687,3221.198341683,3221.198341683,3221.198341682969,-3.092281986027956e-11,3.092281986027956e-11,True
2688,3221.609476301,3221.609476301,3221.609476301097,9.686118573881686e-11,9.686118573881686e-11,True
2689,3222.813840823,3222.813840823,3222.813840822903,-9.731593308970332e-11,9.731593308970332e-11,True
2690,3223.372566375,3223.372566375,3223.372566375255,2.546585164964199e-10,2.546585164964199e-10,True
2691,3224.213706520,3224.21370652,3224.213706519639,-3.610693966038525e-10,3.610693966038525e-10,True
2692,3225.366715965,3225.366715965,3225.366715964934,-6.59383658785373e-11,6.59383658785373e-11,True
2693,3227.044102375,3227.044102375,3227.044102374515,-4.847606760449708e-10,4.847606760449708e-10,True
2694,3227.525149514,3227.525149514,3227.525149515495,1.4947545423638076e-09,1.4947545423638076e-09,True
2695,3229.016311632,3229.016311632,3229.016311629954,-2.045908331638202e-09,2.045908331638202e-09,True
2696,3229.981066961,3229.981066961,3229.9810669605,-5.002220859751105e-10,5.002220859751105e-10,True
2697,3230.336636732,3230.336636732,3230.336636732161,1.609805622138083e-10,1.609805622138083e-10,True
2698,3231.741347918,3231.741347918,3231.74134791825,2.5011104298755527e-10,2.5011104298755527e-10,True
2699,3232.738713126,3232.738713126,3232.738713124808,-1.192347554024309e-09,1.192347554024309e-09,True
2700,3233.913360603,3233.913360603,3233.913360603033,3.319655661471188e-11,3.319655661471188e-11,True
2701,3234.306591245,3234.306591245,3234.306591244919,-8.094502845779061e-11,8.094502845779061e-11,True
2702,3235.154617184,3235.154617184,3235.154617182365,-1.6348167264368385e-09,1.6348167264368385e-09,True
2703,3237.087579532,3237.087579532,3237.087579531708,-2.9194779926910996e-10,2.9194779926910996e-10,True
2704,3237.998236326,3237.998236326,3237.998236326713,7.130438461899757e-10,7.130438461899757e-10,True
2705,3239.090434563,3239.090434563,3239.09043456269,-3.1013769330456853e-10,3.1013769330456853e-10,True
2706,3239.767314075,3239.767314075,3239.767314075245,2.4510882212780416e-10,2.4510882212780416e-10,True
2707,3240.605747278,3240.605747278,3240.605747277957,-4.274625098332763e-11,4.274625098332763e-11,True
2708,3241.595312938,3241.595312938,3241.595312938038,3.8198777474462986e-11,3.8198777474462986e-11,True
2709,3242.568307582,3242.568307582,3242.568307582371,3.7061909097246826e-10,3.7061909097246826e-10,True
2710,3243.501652712,3243.501652712,3243.50165271128,-7.203198038041592e-10,7.203198038041592e-10,True
2711,3244.884157091,3244.884157091,3244.884157091134,1.3415046851150692e-10,1.3415046851150692e-10,True
2712,3246.040157816,3246.040157816,3246.040157816235,2.3510438040830195e-10,2.3510438040830195e-10,True
2713,3246.841676162,3246.841676162,3246.841676161957,-4.320099833421409e-11,4.320099833421409e-11,True
2714,3247.570503533,3247.570503533,3247.570503533837,8.36735125631094e-10,8.36735125631094e-10,True
2715,3249.308085745,3249.308085745,3249.308085747428,2.427896106382832e-09,2.427896106382832e-09,True
2716,3249.906446319,3249.906446319,3249.906446318443,-5.570655048359185e-10,5.570655048359185e-10,True
2717,3250.613324267,3250.613324267,3250.613324267404,4.042703949380666e-10,4.042703949380666e-10,True
2718,3251.510637744,3251.510637744,3251.510637744018,1.77351466845721e-11,1.77351466845721e-11,True
2719,3252.723990907,3252.723990907,3252.723990907271,2.710294211283326e-10,2.710294211283326e-10,True
2720,3253.369017244,3253.369017244,3253.369017244108,1.07775122160092e-10,1.07775122160092e-10,True
2721,3255.142076593,3255.142076593,3255.142076592549,-4.511093720793724e-10,4.511093720793724e-10,True
2722,3256.346612817,3256.346612817,3256.346612817961,9.613358997739851e-10,9.613358997739851e-10,True
2723,3256.941943205,3256.941943205,3256.941943204737,-2.6284396881237626e-10,2.6284396881237626e-10,True
2724,3257.831340011,3257.831340011,3257.831340012825,1.8249011191073805e-09,1.8249011191073805e-09,True
2725,3258.706714275,3258.706714275,3258.706714275454,4.538378561846912e-10,4.538378561846912e-10,True
2726,3259.539730686,3259.539730686,3259.53973068604,4.001776687800884e-11,4.001776687800884e-11,True
2727,3261.192124421,3261.192124421,3261.192124420504,-4.956746124662459e-10,4.956746124662459e-10,True
2728,3261.535312602,3261.535312602,3261.535312602183,1.8280843505635858e-10,1.8280843505635858e-10,True
2729,3262.718968695,3262.718968695,3262.718968694528,-4.720277502201498e-10,4.720277502201498e-10,True
2730,3263.784940489,3263.784940489,3263.784940489129,1.291482476517558e-10,1.291482476517558e-10,True
2731,3265.198771598,3265.198771598,3265.198771600651,2.651177055668086e-09,2.651177055668086e-09,True
2732,3266.153786420,3266.15378642,3266.153786419939,-6.093614501878619e-11,6.093614501878619e-11,True
2733,3266.803954480,3266.80395448,3266.80395447965,-3.497007128316909e-10,3.497007128316909e-10,True
2734,3268.188517856,3268.188517856,3268.188517855567,-4.3291947804391384e-10,4.3291947804391384e-10,True
2735,3268.909408586,3268.909408586,3268.909408588717,2.7166606741957366e-09,2.7166606741957366e-09,True
2736,3269.516785360,3269.51678536,3269.516785360247,2.4692781153135e-10,2.4692781153135e-10,True
2737,3270.310803458,3270.310803458,3270.310803457827,-1.7280399333685637e-10,1.7280399333685637e-10,True
2738,3272.019397611,3272.019397611,3272.019397610781,-2.1873347577638924e-10,2.1873347577638924e-10,True
2739,3273.363032965,3273.363032965,3273.363032965271,2.710294211283326e-10,2.710294211283326e-10,True
2740,3274.059953013,3274.059953013,3274.059953011724,-1.2760210665874183e-09,1.2760210665874183e-09,True
2741,3274.863567638,3274.863567638,3274.863567637972,-2.773958840407431e-11,2.773958840407431e-11,True
2742,3276.124154987,3276.124154987,3276.124154984922,-2.078195393551141e-09,2.078195393551141e-09,True
2743,3276.694554680,3276.69455468,3276.694554681216,1.215994416270405e-09,1.215994416270405e-09,True
2744,3278.059478291,3278.059478291,3278.059478289038,-1.9617800717242062e-09,1.9617800717242062e-09,True
2745,3278.986193734,3278.986193734,3278.986193732024,-1.976331986952573e-09,1.976331986952573e-09,True
2746,3279.489509642,3279.489509642,3279.489509639635,-2.3651409719605e-09,2.3651409719605e-09,True
2747,3280.976418714,3280.976418714,3280.976418713721,-2.787601260934025e-10,2.787601260934025e-10,True
2748,3281.706690820,3281.70669082,3281.706690820622,6.220943760126829e-10,6.220943760126829e-10,True
2749,3283.239124300,3283.2391243,3283.239124300114,1.1368683772161603e-10,1.1368683772161603e-10,True
2750,3284.499863133,3284.499863133,3284.499863132437,-5.629772203974426e-10,5.629772203974426e-10,True
2751,3285.202828752,3285.202828752,3285.20282875169,-3.1013769330456853e-10,3.1013769330456853e-10,True
2752,3285.682259711,3285.682259711,3285.682259710461,-5.3887561080046e-10,5.3887561080046e-10,True
2753,3286.718540341,3286.718540341,3286.718540342295,1.2951204553246498e-09,1.2951204553246498e-09,True
2754,3287.773091993,3287.773091993,3287.773091992667,-3.3287506084889174e-10,3.3287506084889174e-10,True
2755,3288.936972845,3288.936972845,3288.936972845318,3.178683982696384e-10,3.178683982696384e-10,True
2756,3289.724306537,3289.724306537,3289.724306536176,-8.24002199806273e-10,8.24002199806273e-10,True
2757,3291.385725928,3291.385725928,3291.385725928434,4.3428372009657323e-10,4.3428372009657323e-10,True
2758,3292.222642049,3292.222642049,3292.222642049286,2.8603608370758593e-10,2.8603608370758593e-10,True
2759,3292.856716098,3292.856716098,3292.856716097554,-4.461071512196213e-10,4.461071512196213e-10,True
2760,3293.975869246,3293.975869246,3293.97586924559,-4.1018211049959064e-10,4.1018211049959064e-10,True
2761,3295.266663233,3295.266663233,3295.266663232727,-2.7330315788276494e-10,2.7330315788276494e-10,True
2762,3296.021754765,3296.021754765,3296.021754764673,-3.269633452873677e-10,3.269633452873677e-10,True
2763,3296.873142162,3296.873142162,3296.873142162696,6.957634468562901e-10,6.957634468562901e-10,True
2764,3297.836842311,3297.836842311,3297.836842310599,-4.0108716348186135e-10,4.0108716348186135e-10,True
2765,3298.357878622,3298.357878622,3298.357878621562,-4.3792169890366495e-10,4.3792169890366495e-10,True
2766,3300.450576192,3300.450576192,3300.450576192251,2.510205376893282e-10,2.510205376893282e-10,True
2767,3301.413776304,3301.413776304,3301.413776304368,3.6834535421803594e-10,3.6834535421803594e-10,True
2768,3302.017097666,3302.017097666,3302.017097665604,-3.9608494262211025e-10,3.9608494262211025e-10,True
2769,3303.317261842,3303.317261842,3303.317261841697,-3.028617356903851e-10,3.028617356903851e-10,True
2770,3303.813719206,3303.813719206,3303.81371920576,-2.396518539171666e-10,2.396518539171666e-10,True
2771,3305.076177241,3305.076177241,3305.076177240833,-1.6689227777533233e-10,1.6689227777533233e-10,True
2772,3305.472088699,3305.472088699,3305.47208869853,-4.697540134657174e-10,4.697540134657174e-10,True
2773,3307.221711602,3307.221711602,3307.221711602476,4.756657290272415e-10,4.756657290272415e-10,True
2774,3308.045402223,3308.045402223,3308.045402223318,3.178683982696384e-10,3.178683982696384e-10,True
2775,3308.832877515,3308.832877515,3308.832877512969,-2.0309016690589488e-09,2.0309016690589488e-09,True
2776,3310.235706774,3310.235706774,3310.235706773843,-1.5688783605583012e-10,1.5688783605583012e-10,True
2777,3311.155306118,3311.155306118,3311.155306118273,2.7284841053187847e-10,2.7284841053187847e-10,True
2778,3312.349459451,3312.349459451,3312.34945945051,-4.897628969047219e-10,4.897628969047219e-10,True
2779,3313.199876673,3313.199876673,3313.199876672726,-2.737579052336514e-10,2.737579052336514e-10,True
2780,3313.842662273,3313.842662273,3313.842662273157,1.5734258340671659e-10,1.5734258340671659e-10,True
2781,3315.015013827,3315.015013827,3315.015013827981,9.808900358621031e-10,9.808900358621031e-10,True
2782,3315.619742541,3315.619742541,3315.619742540924,-7.594280759803951e-11,7.594280759803951e-11,True
2783,3316.752453418,3316.752453418,3316.752453417716,-2.842170943040401e-10,2.842170943040401e-10,True
2784,3318.387470172,3318.387470172,3318.38747017017,-1.8299033399671316e-09,1.8299033399671316e-09,True
2785,3319.412648993,3319.412648993,3319.41264899316,1.6007106751203537e-10,1.6007106751203537e-10,True
2786,3320.476699682,3320.476699682,3320.476699682049,4.9112713895738125e-11,4.9112713895738125e-11,True
2787,3320.887941461,3320.887941461,3320.887941461205,2.0509105524979532e-10,2.0509105524979532e-10,True
2788,3321.663572699,3321.663572699,3321.66357269861,-3.8971847970969975e-10,3.8971847970969975e-10,True
2789,3323.490923180,3323.49092318,3323.490923179798,-2.0236257114447653e-10,2.0236257114447653e-10,True
2790,3323.875124914,3323.875124914,3323.875124914085,8.503775461576879e-11,8.503775461576879e-11,True
2791,3324.925684145,3324.925684145,3324.925684145982,9.81799530563876e-10,9.81799530563876e-10,True
2792,3325.691627038,3325.691627038,3325.691627038381,3.8062353269197047e-10,3.8062353269197047e-10,True
2793,3327.338441751,3327.338441751,3327.338441751468,4.679350240621716e-10,4.679350240621716e-10,True
2794,3327.988269208,3327.988269208,3327.988269208171,1.709850039333105e-10,1.709850039333105e-10,True
2795,3329.465583951,3329.465583951,3329.46558394841,-2.5902409106492996e-09,2.5902409106492996e-09,True
2796,3330.290400360,3330.29040036,3330.290400360131,1.3096723705530167e-10,1.3096723705530167e-10,True
2797,3331.299404161,3331.299404161,3331.29940416149,4.902176442556083e-10,4.902176442556083e-10,True
2798,3331.892288244,3331.892288244,3331.892288243775,-2.2509993868879974e-10,2.2509993868879974e-10,True
2799,3332.700898578,3332.700898578,3332.700898576002,-1.997705112444237e-09,1.997705112444237e-09,True
2800,3333.781382961,3333.781382961,3333.781382961371,3.710738383233547e-10,3.710738383233547e-10,True
2801,3335.045996424,3335.045996424,3335.045996424476,4.761204763781279e-10,4.761204763781279e-10,True
2802,3336.575968430,3336.57596843,3336.575968429255,-7.448761607520282e-10,7.448761607520282e-10,True
2803,3337.044211897,3337.044211897,3337.044211896699,-3.0104274628683925e-10,3.0104274628683925e-10,True
2804,3338.150407356,3338.150407356,3338.150407356325,3.2514435588382185e-10,3.2514435588382185e-10,True
2805,3339.256673695,3339.256673695,3339.256673694618,-3.8198777474462986e-10,3.8198777474462986e-10,True
2806,3340.117152697,3340.117152697,3340.117152697459,4.588400770444423e-10,4.588400770444423e-10,True
2807,3340.972263638,3340.972263638,3340.972263637847,-1.532498572487384e-10,1.532498572487384e-10,True
2808,3342.211554859,3342.211554859,3342.211554859266,2.660272002685815e-10,2.660272002685815e-10,True
2809,3343.051722278,3343.051722278,3343.05172227834,3.4015101846307516e-10,3.4015101846307516e-10,True
2810,3343.604908510,3343.60490851,3343.604908509593,-4.069988790433854e-10,4.069988790433854e-10,True
2811,3344.852255868,3344.852255868,3344.852255868193,1.9281287677586079e-10,1.9281287677586079e-10,True
2812,3346.848430817,3346.848430817,3346.848430816562,-4.3792169890366495e-10,4.3792169890366495e-10,True
2813,3347.397830991,3347.397830991,3347.397830990955,-4.501998773775995e-11,4.501998773775995e-11,True
2814,3347.936001611,3347.936001611,3347.936001610753,-2.4692781153135e-10,2.4692781153135e-10,True
2815,3349.301027927,3349.301027927,3349.301027926845,-1.5506884665228426e-10,1.5506884665228426e-10,True
2816,3349.856252115,3349.856252115,3349.856252114764,-2.360138751100749e-10,2.360138751100749e-10,True
2817,3350.803704025,3350.803704025,3350.803704024562,-4.3792169890366495e-10,4.3792169890366495e-10,True
2818,3352.153804097,3352.153804097,3352.153804096605,-3.9472070056945086e-10,3.9472070056945086e-10,True
2819,3352.845364543,3352.845364543,3352.845364542639,-3.610693966038525e-10,3.610693966038525e-10,True
