u_center,empirical_pair_correlation,GUE_bin_average,pair_count,residual_empirical_minus_GUE
18.55,0.9757809993793711,0.999715019532804,974,-0.023934020153432822
18.65,1.0038422569295444,0.9997700721201799,1002,0.004072184809364554
18.75,1.0699743243272253,0.9998558180458457,1068,0.07011850628137961
18.85,1.0238995474529868,0.9999397922984247,1022,0.023959755154562168
18.950000000000003,1.0138911202662635,0.9999908751838259,1012,0.01390024508243759
19.05,1.0098937649130013,0.9999910178166921,1008,0.009902747096309228
19.150000000000002,0.9548000019568771,0.9999417859312285,953,-0.045141783974351424
19.25,0.9427867838528421,0.9998633600401295,941,-0.05707657618728745
19.35,1.0409832988824044,0.9997865264520533,1039,0.041196772430351025
19.450000000000003,0.9818805156442839,0.9997408282247315,980,-0.017860312580447624
19.55,0.9798864970980268,0.9997434292736579,978,-0.019856932175631115
19.650000000000002,1.0049447908846656,0.9997928821200847,1003,0.005151908764580937
19.75,1.0700815474739533,0.9998700528399012,1068,0.07021149463405219
19.85,0.9759081197802861,0.9999457086836319,974,-0.02403758890334573
19.950000000000003,0.9819297142214343,0.9999917681113493,980,-0.018062053889914997
20.05,0.9939633041757983,0.9999918904007635,992,-0.006028586224965271
20.150000000000002,1.0490826699993452,0.9999474179489074,1047,0.04913525205043778
20.25,0.985967232614905,0.9998765189213703,984,-0.013909286306465263
20.35,0.9569188450863745,0.9998069886860881,955,-0.0428881435997136
20.450000000000003,0.9709567053873089,0.9997655545406711,969,-0.028808849153362126
20.55,1.0290841382816882,0.9997677932087332,1027,0.029316345072954997
20.650000000000002,1.0060475458316744,0.9998124588229867,1004,0.00623508700868769
20.75,1.0351170620341026,0.9998822791075334,1033,0.03523478292656923
20.85,0.9860265219800982,0.9999507939882847,984,-0.013924272008186467
20.950000000000003,0.9679991529372483,0.9999925361063373,966,-0.03199338316908906
21.05,1.0020795596406715,0.9999926417442048,1000,0.0020869178964667556
21.150000000000002,1.0171209470292384,0.9999522704968283,1015,0.017168676532410054
21.25,0.9820576535990002,0.9998878645764785,980,-0.017830210977478278
21.35,0.9730485092580345,0.9998246438864524,971,-0.02677613462841788
21.450000000000003,1.0442087630612207,0.9997869040176223,1042,0.04442185904359841
21.55,0.9510211596759198,0.9997888446129596,949,-0.04876768493703976
21.650000000000002,1.0542510935050213,0.9998293856495771,1052,0.0544217078554442
21.75,0.9931305184697432,0.9998928576850282,991,-0.006762339215285018
21.85,0.97911023405174,0.999955196882471,977,-0.020844962830731006
21.950000000000003,1.0021699569829294,0.9999932014329356,1000,0.0021767555499938585
22.05,1.0091952621538067,0.9999932933102524,1007,0.009201968843554287
22.150000000000002,0.9921681470211546,0.9999564810478137,990,-0.007788334026659016
22.25,1.0242484951019835,0.9998977154630594,1022,0.02435077963892407
22.35,1.0002057185371984,0.9998399829546784,998,0.0003657355825200659
22.450000000000003,1.0072312857001529,0.9998054646847608,1005,0.00742582101539202
22.55,0.9621410217015498,0.9998071578603792,960,-0.03766613615882941
22.650000000000002,1.0393231675635874,0.9998441201281272,1037,0.03947904743546027
22.75,0.9621603109142622,0.9999020718720434,960,-0.037741760957781145
22.85,1.039344004349637,0.9999590342200954,1037,0.03938497012954156
22.950000000000003,1.0283294484623227,0.9999937816079401,1026,0.028335666854382602
23.05,1.0052873061688583,0.9999938620145632,1003,0.005293444154295113
23.150000000000002,0.9591920201236285,0.9999601580516931,957,-0.04076813792806466
