local_index,offset_text,absolute_gamma_decimal_string,theta_unfolded_relative_x
880,662.45582104,144176897509546973662.45582104,879.4900287674134
881,662.58342402,144176897509546973662.58342402,880.3953819806285
882,662.71952008,144176897509546973662.71952008,881.3609942666966
883,662.91998137,144176897509546973662.91998137,882.7832829391613
884,662.98481781,144176897509546973662.98481781,883.2433025976944
885,663.11332182,144176897509546973663.11332182,884.1550486898666
886,663.29193243,144176897509546973663.29193243,885.422305063329
887,663.43045179,144176897509546973663.43045179,886.405110854138
888,663.56928217,144176897509546973663.56928217,887.390123356392
889,663.68704846,144176897509546973663.68704846,888.2256844777695
890,663.83144141,144176897509546973663.83144141,889.2501638531579
891,664.01388103,144176897509546973664.01388103,890.5445873547465
892,664.12763590,144176897509546973664.12763590,891.3516871346525
893,664.17239293,144176897509546973664.17239293,891.6692417946178
894,664.34897227,144176897509546973664.34897227,892.9220861471274
895,664.55088411,144176897509546973664.55088411,894.354666586316
896,664.68191026,144176897509546973664.68191026,895.2843074608292
897,664.93786761,144176897509546973664.93786761,897.1003450586071
898,665.01393089,144176897509546973665.01393089,897.640020032935
