zero_index,gamma,x_unfolded,unfolded_spacing_from_previous
8777,8825.747064035055,8776.568585903426,1.0675038237295666
8778,8826.471286823935,8777.40396977183,0.835383868405188
8779,8827.19634436745,8778.24032599538,0.8363562235499558
8780,8828.126900136682,8779.31373897634,1.0734129809588921
8781,8829.200853015416,8780.552582532493,1.2388435561533697
8782,8829.757344107913,8781.19452334788,0.6419408153869881
8783,8831.476274008275,8783.17743177582,1.9829084279408562
8784,8832.0959034411,8783.89223164577,0.7147998699492746
8785,8832.66773353436,8784.55189669448,0.6596650487099396
8786,8833.353272701484,8785.342744665195,0.7908479707148217
8787,8834.227333953715,8786.351086740355,1.0083420751598169
8788,8834.898748526264,8787.12565915345,0.7745724130945746
8789,8836.17494085791,8788.597951303898,1.4722921504489932
8790,8836.623445374284,8789.115380027772,0.5174287238733086
8791,8837.776447826209,8790.445587469323,1.3302074415514653
8792,8839.10387863609,8791.977060816836,1.5314733475133835
8793,8839.78645248893,8792.764567067297,0.787506250460865
8794,8840.183848849723,8793.223059220056,0.4584921527584811
8795,8841.40193008941,8794.62842621384,1.4053669937839004
8796,8842.186429293526,8795.533560022835,0.9051338089957426
8797,8843.085298044887,8796.570663917293,1.0371038944576867
8798,8844.20989606689,8797.868231991719,1.297568074425726
8799,8844.421280321556,8798.1121309784,0.2438989866805059
8800,8845.399046170998,8799.24030540933,1.1281744309308124
8801,8845.929067541601,8799.851866539622,0.6115611302921025
8802,8847.529970809928,8801.69908729643,1.8472207568083832
8803,8848.664758577926,8803.008503213454,1.309415917023216
8804,8849.293012163467,8803.733446301536,0.724943088082
8805,8849.940859439543,8804.481006023192,0.7475597216562164
8806,8850.968666279154,8805.667021702933,1.1860156797411037
8807,8851.906343481167,8806.749050788621,1.0820290856881911
8808,8852.149291308355,8807.029402100015,0.28035131139404257
8809,8853.023070043142,8808.037713835278,1.0083117352623958
8810,8854.558251386008,8809.809295527086,1.7715816918080236
8811,8854.95555121707,8810.267781883458,0.4584863563723047
8812,8856.079945291824,8811.565354675993,1.297572792534993
8813,8856.73452378416,8812.320761545065,0.7554068690715212
8814,8857.96306480515,8813.738562379098,1.4178008340331871
8815,8858.680999708133,8814.567109501688,0.8285471225899528
8816,8859.693494672752,8815.735615288633,1.1685057869453885
8817,8860.6754963889,8816.868946850873,1.1333315622396185
8818,8861.04669526819,8817.297353267035,0.42840641616203357
8819,8861.974859877244,8818.368573349459,1.0712200824236788
8820,8862.808651073865,8819.330887695516,0.9623143460576102
8821,8863.498357024211,8820.126916485238,0.796028789722186
8822,8864.37800396814,8821.142179351984,1.0152628667456156
8823,8865.753819372403,8822.73013325228,1.5879539002962701
8824,8866.791201368256,8823.92749279375,1.1973595414692682
8825,8867.75378713926,8825.038538855497,1.1110460617474018
8826,8868.092270036921,8825.429230164202,0.39069130870484514
8827,8868.75096701519,8826.189532032608,0.7603018684058043
8828,8869.691904788888,8827.27562422205,1.0860921894418425
8829,8871.07818095441,8828.875784182137,1.6001599600876943
8830,8871.6899208856,8829.581918333588,0.7061341514508968
8831,8872.005432888387,8829.946117880405,0.36419954681696254
8832,8873.297980868781,8831.438141215276,1.4920233348711918
8833,8874.050059551382,8832.306299911483,0.8681586962065921
8834,8875.172814314832,8833.602365775838,1.2960658643551142
8835,8876.122838582176,8834.699055709545,1.096689933707239
8836,8876.890060628384,8835.5847340502,0.8856783406554314
8837,8878.289574606815,8837.20035508181,1.6156210316094075
8838,8878.480878109604,8837.421201593514,0.22084651170371217
8839,8879.175609722504,8838.223226159118,0.8020245656043699
8840,8880.343782096936,8839.571828228294,1.348602069176195
8841,8880.621668525397,8839.892639118245,0.32081088995073515
8842,8881.726078190097,8841.167658019536,1.2750189012913324
8843,8883.028741255179,8842.671584605992,1.5039265864561457
8844,8884.16574960495,8843.984287409416,1.3127028034232353
8845,8884.446684814879,8844.308637265627,0.3243498562114837
8846,8885.602305364964,8845.642857837656,1.3342205720291531
8847,8886.584181468497,8846.776500725542,1.1336428878857987
8848,8887.058666340989,8847.324332040604,0.5478313150615577
8849,8888.146956750707,8848.580866920187,1.2565348795833415
8850,8888.831196779793,8849.370898030045,0.7900311098583188
8851,8889.952996222662,8850.666158219039,1.2952601889937796
8852,8890.537948368927,8851.34156883528,0.675410616240697
8853,8891.306737048071,8852.229254243259,0.8876854079790064
8854,8891.87437935685,8852.884691853033,0.6554376097737986
8855,8893.684840402359,8854.975209266968,2.090517413935231
8856,8894.604473093548,8856.037120448611,1.0619111816431541
8857,8895.038202753998,8856.537958674942,0.5008382263313251
8858,8896.103336814678,8857.767909257203,1.2299505822611536
8859,8896.531323011317,8858.262126820944,0.49421756374067627
8860,8897.67349406504,8859.581066229073,1.318939408129154
8861,8898.051507139095,8860.017587719294,0.4365214902209118
8862,8899.302724466765,8861.462485214339,1.4448974950446427
8863,8900.12694677048,8862.414306976281,0.9518217619424831
8864,8900.854875977542,8863.254938422222,0.840631445940744
8865,8902.243765061543,8864.85888968674,1.6039512645184004
8866,8903.054487161953,8865.79516378776,0.9362741010190803
8867,8903.453422784503,8866.255884653976,0.46072086621643393
8868,8904.497639306031,8867.4618379112,1.2059532572238822
8869,8905.780057620079,8868.942914253765,1.4810763425648474
8870,8906.334722625175,8869.58351091772,0.6405966639558756
8871,8907.29643917988,8870.694234756736,1.1107238390159182
8872,8907.620487927708,8871.068494976525,0.3742602197889937
8873,8908.365865371996,8871.92937604947,0.8608810729438119
8874,8909.714669787565,8873.487216320158,1.5578402706887573
8875,8910.428989513737,8874.312253499038,0.8250371788799384
8876,8911.756517260452,8875.84556834215,1.5333148431127483
8877,8912.717343387963,8876.955356842474,1.1097885003237025
8878,8913.324972960743,8877.6571992144,0.7018423719255225
8879,8914.111116780208,8878.565244200476,0.9080449860757653
8880,8914.741188912258,8879.293024650493,0.7277804500172351
8881,8915.623803671877,8880.312522646633,1.019497996139762
8882,8916.514178386547,8881.340998166384,1.028475519751737
8883,8917.678078159368,8882.685444951945,1.344446785560649
8884,8918.3021686439,8883.406355854424,0.7209109024788631
8885,8918.917303083199,8884.116928086736,0.7105722323121881
8886,8920.276287088844,8885.686781700515,1.5698536137788324
8887,8920.80742492218,8886.300343607725,0.613561907210169
8888,8922.34832923668,8888.080400040591,1.7800564328663313
8889,8922.962986121951,8888.790464995114,0.7100649545227498
8890,8923.430369163905,8889.330400524403,0.5399355292884138
8891,8924.452124840513,8890.510778253616,1.1803777292134328
8892,8925.46953440759,8891.686153662626,1.1753754090095754
8893,8925.913861820396,8892.199474377414,0.5133207147882786
8894,8926.590671425492,8892.981382911672,0.7819085342580365
8895,8927.543910280876,8894.082660088507,1.1012771768346283
8896,8929.299323788684,8896.110732298295,2.028072209788661
8897,8929.808678924304,8896.699213039934,0.5884807416387048
8898,8930.62218435503,8897.639101794215,0.9398887542811281
8899,8931.360853742508,8898.49253845898,0.8534366647654679
8900,8932.15153217433,8899.406075602437,0.9135371434567787
8901,8933.161556855912,8900.573058078411,1.1669824759737821
8902,8934.02358973578,8901.569065208458,0.9960071300465643
8903,8934.749925304202,8902.408295683648,0.8392304751905613
8904,8935.684604088347,8903.488266151286,1.079970467637395
8905,8936.2537650703,8904.14590831347,0.6576421621848567
8906,8937.198156762437,8905.23712689423,1.0912185807592323
8907,8938.346035492337,8906.563490525234,1.3263636310039146
8908,8939.308181977256,8907.675260278711,1.111769753477347
8909,8940.290249827749,8908.810066363574,1.1348060848631576
8910,8941.181572192281,8909.84002843666,1.0299620730856986
8911,8942.047712429572,8910.84090500542,1.0008765687598498
8912,8942.474071166498,8911.33359279315,0.4926877877296647
8913,8942.9017971835,8911.82786382094,0.49427102779009147
8914,8944.315501548008,8913.461533481455,1.6336696605158068
8915,8945.056384872774,8914.317708731614,0.85617525015914
8916,8946.156952171697,8915.589557899426,1.2718491678115242
8917,8946.789546432175,8916.320612890846,0.7310549914200237
8918,8948.09486613715,8917.829122812738,1.508509921892255
8919,8948.871203070621,8918.726321194797,0.8971983820592868
8920,8949.659174962517,8919.636976846432,0.9106556516344426
8921,8950.08543840025,8920.12961222987,0.49263538343802793
8922,8951.679585354741,8921.972006705053,1.8423944751830277
8923,8952.132146366203,8922.495050726715,0.5230440216619172
8924,8952.910570342161,8923.394716962772,0.8996662360568735
8925,8953.663140523775,8924.264512826587,0.869795863814943
8926,8954.570266105708,8925.312952119571,1.0484392929847672
8927,8955.021105983404,8925.834030113114,0.5210779935423488
8928,8956.90408611121,8928.01040616236,2.1763760492467554
8929,8957.719764459243,8928.953198718145,0.942792555784763
8930,8958.32961299507,8929.65809294601,0.7048942278652248
8931,8959.083915903635,8930.529964090045,0.8718711440342304
8932,8959.872529807255,8931.441504866063,0.9115407760182279
8933,8960.757465936536,8932.464395453264,1.0228905872008909
8934,8961.51427756727,8933.339198992557,0.8748035392927704
8935,8962.376098409864,8934.335395757353,0.9961967647959682
8936,8963.12259527416,8935.198297780185,0.8629020228327136
8937,8964.501768867309,8936.792559149346,1.5942613691604492
8938,8965.04232264706,8937.417423719184,0.6248645698378823
8939,8965.909132690284,8938.41944194271,1.002018223525738
8940,8966.831852556912,8939.48610566266,1.0666637199501565
8941,8968.083142598416,8940.93262048755,1.4465148248909827
8942,8968.730830804889,8941.681371151386,0.7487506638353807
8943,8969.576813396186,8942.659368407156,0.9779972557698784
8944,8970.156460463086,8943.329476100733,0.6701076935769379
8945,8971.008144511876,8944.314086106973,0.984610006240473
8946,8971.900341569515,8945.345545961416,1.0314598544428009
8947,8972.398475358716,8945.921439461643,0.5758935002268117
8948,8973.827888982763,8947.574011934039,1.6525724723960593
8949,8974.779544770536,8948.674259514319,1.1002475802797562
8950,8976.046813314546,8950.139424644974,1.4651651306558051
8951,8976.339748017885,8950.478108067626,0.3386834226512292
8952,8977.2677544702,8951.55105483801,1.0729467703840783
8953,8978.139157900685,8952.558571965554,1.007517127543906
8954,8978.484856067782,8952.958272106634,0.399700141080757
8955,8980.105035039647,8954.831569635413,1.8732975287784939
8956,8980.789975095,8955.623531020146,0.7919613847334404
8957,8981.364598450196,8956.28794522288,0.664414202734406
8958,8981.893809432897,8956.89985607567,0.6119108527891512
8959,8983.298016881798,8958.523523260656,1.6236671849856066
8960,8984.458470334755,8959.865367169592,1.3418439089364256
8961,8984.976927663607,8960.464872263037,0.5995050934452593
8962,8986.278143617255,8961.969521576766,1.5046493137288053
8963,8986.765638638719,8962.533239763221,0.5637181864549348
8964,8987.708763258457,8963.62384028449,1.0906005212691525
8965,8988.513243868865,8964.554129553577,0.9302892690866429
8966,8988.936179401067,8965.043210433063,0.4890808794862096
8967,8989.737246620047,8965.969569892832,0.9263594597687188
8968,8991.143647230732,8967.595968394,1.6263985011682962
8969,8991.847222467362,8968.409614364315,0.8136459703146102
8970,8993.20652274789,8969.981595010488,1.5719806461729604
8971,8993.843872416928,8970.718677659297,0.737082648809519
8972,8994.28529682888,8971.229180725415,0.5105030661179626
8973,8995.438088516588,8972.562389430288,1.333208704872959
8974,8996.52006032405,8973.813716019518,1.2513265892303025
8975,8997.025737752292,8974.39855130898,0.5848352894608979
8976,8997.967571698086,8975.487830353446,1.0892790444668208
8977,8998.648899442067,8976.275830455797,0.7880001023513614
8978,8999.718728031805,8977.513173765627,1.237343309829157
8979,9000.243406943078,8978.120014768987,0.6068410033603868
8980,9001.129405308298,8979.14476709552,1.0247523265334166
8981,9002.623776992958,8980.873199994638,1.7284328991172515
